;Minsupport Relativ;6%
;Minsupport Absolut;30.00
Large itemset;;angenehmes Tempo;abs.Supp.;50.00;rel.Supp.;10.00%
Large itemset;;Anschauungsmaterial / Vorführungen;abs.Supp.;80.00;rel.Supp.;16.00%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;282.00;rel.Supp.;56.40%
Large itemset;;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;102.00;rel.Supp.;20.40%
Large itemset;;Diskussionen in Präsenzlehre;abs.Supp.;53.00;rel.Supp.;10.60%
Large itemset;;eigenes Interesse am Thema;abs.Supp.;33.00;rel.Supp.;6.60%
Large itemset;;Engagement des Dozenten;abs.Supp.;46.00;rel.Supp.;9.20%
Large itemset;;Erreichbarkeit des Dozenten;abs.Supp.;30.00;rel.Supp.;6.00%
Large itemset;;Fachkompetenz des Dozenten;abs.Supp.;35.00;rel.Supp.;7.00%
Large itemset;;Humor des Dozenten;abs.Supp.;36.00;rel.Supp.;7.20%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;155.00;rel.Supp.;31.00%
Large itemset;;Lockerheit des Dozenten;abs.Supp.;66.00;rel.Supp.;13.20%
Large itemset;;logischer Aufbau der Lehrveranstaltung;abs.Supp.;31.00;rel.Supp.;6.20%
Large itemset;;Offenheit des Dozenten für Studierende;abs.Supp.;106.00;rel.Supp.;21.20%
Large itemset;;Partizipation / Mitsprache der Studierenden;abs.Supp.;45.00;rel.Supp.;9.00%
Large itemset;;Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;31.00;rel.Supp.;6.20%
Large itemset;;Selbststudium;abs.Supp.;158.00;rel.Supp.;31.60%
Large itemset;;strukturiertes Skript;abs.Supp.;52.00;rel.Supp.;10.40%
Large itemset;;sympathisches Auftreten des Dozenten;abs.Supp.;70.00;rel.Supp.;14.00%
Large itemset;;Teilnahme am Praktikum;abs.Supp.;107.00;rel.Supp.;21.40%
Large itemset;;Teilnahme am Tutorium;abs.Supp.;72.00;rel.Supp.;14.40%
Large itemset;;Teilnahme an Übung (Veranstaltungsform);abs.Supp.;40.00;rel.Supp.;8.00%
Large itemset;;Teilnahme an Vorlesung;abs.Supp.;33.00;rel.Supp.;6.60%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;240.00;rel.Supp.;48.00%
Large itemset;;verständliche Erklärungen;abs.Supp.;155.00;rel.Supp.;31.00%
Large itemset;;Visualisierungen;abs.Supp.;143.00;rel.Supp.;28.60%
Large itemset;;Zusammenfassungen und Wiederholungen;abs.Supp.;91.00;rel.Supp.;18.20%
Large itemset;;angenehmes Tempo;abs.Supp.;37.50. ;Anwendungs- / Praxisbeispiele;abs.Supp.;37.50;rel.Supp.;7.50%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;angenehmes Tempo;mit einer Confidence von;75.00%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;12.50%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;32.97%
Large itemset;;verständliche Erklärungen;abs.Supp.;67.10. ;Visualisierungen;abs.Supp.;67.10;rel.Supp.;13.42%
Regel :aus: ;;Visualisierungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;43.29%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Visualisierungen;mit einer Confidence von;46.92%
Large itemset;;verständliche Erklärungen;abs.Supp.;57.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;57.00;rel.Supp.;11.40%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;36.77%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;62.64%
Large itemset;;Visualisierungen;abs.Supp.;49.50. ;Zusammenfassungen und Wiederholungen;abs.Supp.;49.50;rel.Supp.;9.90%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;34.62%
Regel :aus: ;;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;54.40%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;55.00. ;Übungen in der Vorlesung;abs.Supp.;55.00. ;Kommunikation mit Dozenten;abs.Supp.;55.00;rel.Supp.;11.00%
Regel :aus: ;;Übungen in der Vorlesung;Kommunikation mit Dozenten;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;19.50%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;22.92%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;35.48%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;41.25. ;Übungen in der Vorlesung;abs.Supp.;41.25. ;Lockerheit des Dozenten;abs.Supp.;41.25;rel.Supp.;8.25%
Regel :aus: ;;Übungen in der Vorlesung;Lockerheit des Dozenten;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;14.63%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Lockerheit des Dozenten;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;17.19%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Lockerheit des Dozenten;mit einer Confidence von;62.50%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;36.50. ;Übungen in der Vorlesung;abs.Supp.;36.50. ;Selbststudium;abs.Supp.;36.50;rel.Supp.;7.30%
Regel :aus: ;;Übungen in der Vorlesung;Selbststudium;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;12.94%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Selbststudium;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;15.21%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Selbststudium;mit einer Confidence von;23.10%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;33.05. ;Übungen in der Vorlesung;abs.Supp.;33.05. ;Teilnahme am Praktikum;abs.Supp.;33.05;rel.Supp.;6.61%
Regel :aus: ;;Übungen in der Vorlesung;Teilnahme am Praktikum;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.72%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Teilnahme am Praktikum;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;13.77%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Teilnahme am Praktikum;mit einer Confidence von;30.89%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;38.50. ;Übungen in der Vorlesung;abs.Supp.;38.50. ;verständliche Erklärungen;abs.Supp.;38.50;rel.Supp.;7.70%
Regel :aus: ;;Übungen in der Vorlesung;verständliche Erklärungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;13.65%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;16.04%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;verständliche Erklärungen;mit einer Confidence von;24.84%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;44.25. ;Übungen in der Vorlesung;abs.Supp.;44.25. ;Visualisierungen;abs.Supp.;44.25;rel.Supp.;8.85%
Regel :aus: ;;Übungen in der Vorlesung;Visualisierungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;15.69%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;18.44%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Visualisierungen;mit einer Confidence von;30.94%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;31.50. ;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;31.50. ;verständliche Erklärungen;abs.Supp.;31.50;rel.Supp.;6.30%
Regel :aus: ;;Arbeitsmaterialien (Skript. Lehrbuch);verständliche Erklärungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.17%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Arbeitsmaterialien (Skript. Lehrbuch);mit einer Confidence von;30.88%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Arbeitsmaterialien (Skript. Lehrbuch);folgt: ;;verständliche Erklärungen;mit einer Confidence von;20.32%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;31.25. ;Kommunikation mit Dozenten;abs.Supp.;31.25. ;Offenheit des Dozenten für Studierende;abs.Supp.;31.25;rel.Supp.;6.25%
Regel :aus: ;;Kommunikation mit Dozenten;Offenheit des Dozenten für Studierende;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.08%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;20.16%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;29.48%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;31.25. ;Kommunikation mit Dozenten;abs.Supp.;31.25. ;Partizipation / Mitsprache der Studierenden;abs.Supp.;31.25;rel.Supp.;6.25%
Regel :aus: ;;Kommunikation mit Dozenten;Partizipation / Mitsprache der Studierenden;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.08%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Partizipation / Mitsprache der Studierenden;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;20.16%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Partizipation / Mitsprache der Studierenden;mit einer Confidence von;69.44%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;31.25. ;Kommunikation mit Dozenten;abs.Supp.;31.25. ;Teilnahme am Praktikum;abs.Supp.;31.25;rel.Supp.;6.25%
Regel :aus: ;;Kommunikation mit Dozenten;Teilnahme am Praktikum;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.08%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Teilnahme am Praktikum;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;20.16%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Teilnahme am Praktikum;mit einer Confidence von;29.21%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;35.50. ;Kommunikation mit Dozenten;abs.Supp.;35.50. ;verständliche Erklärungen;abs.Supp.;35.50;rel.Supp.;7.10%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;12.59%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;22.90%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;verständliche Erklärungen;mit einer Confidence von;22.90%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;48.00. ;Kommunikation mit Dozenten;abs.Supp.;48.00. ;Visualisierungen;abs.Supp.;48.00;rel.Supp.;9.60%
Regel :aus: ;;Kommunikation mit Dozenten;Visualisierungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;17.02%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;30.97%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Visualisierungen;mit einer Confidence von;33.57%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;53.00. ;Kommunikation mit Dozenten;abs.Supp.;53.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;53.00;rel.Supp.;10.60%
Regel :aus: ;;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;18.79%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;34.19%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;58.24%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;30.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;30.00. ;Partizipation / Mitsprache der Studierenden;abs.Supp.;30.00;rel.Supp.;6.00%
Regel :aus: ;;Offenheit des Dozenten für Studierende;Partizipation / Mitsprache der Studierenden;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;10.64%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Partizipation / Mitsprache der Studierenden;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;28.30%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;folgt: ;;Partizipation / Mitsprache der Studierenden;mit einer Confidence von;66.67%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;35.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;35.00. ;sympathisches Auftreten des Dozenten;abs.Supp.;35.00;rel.Supp.;7.00%
Regel :aus: ;;Offenheit des Dozenten für Studierende;sympathisches Auftreten des Dozenten;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;12.41%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;sympathisches Auftreten des Dozenten;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;33.02%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;folgt: ;;sympathisches Auftreten des Dozenten;mit einer Confidence von;50.00%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;42.75. ;Offenheit des Dozenten für Studierende;abs.Supp.;42.75. ;verständliche Erklärungen;abs.Supp.;42.75;rel.Supp.;8.55%
Regel :aus: ;;Offenheit des Dozenten für Studierende;verständliche Erklärungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;15.16%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;40.33%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;folgt: ;;verständliche Erklärungen;mit einer Confidence von;27.58%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;30.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;30.00. ;Visualisierungen;abs.Supp.;30.00;rel.Supp.;6.00%
Regel :aus: ;;Offenheit des Dozenten für Studierende;Visualisierungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;10.64%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;28.30%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;folgt: ;;Visualisierungen;mit einer Confidence von;20.98%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;48.50. ;verständliche Erklärungen;abs.Supp.;48.50. ;Visualisierungen;abs.Supp.;48.50;rel.Supp.;9.70%
Regel :aus: ;;verständliche Erklärungen;Visualisierungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;17.20%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;31.29%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Visualisierungen;mit einer Confidence von;33.92%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;40.50. ;verständliche Erklärungen;abs.Supp.;40.50. ;Zusammenfassungen und Wiederholungen;abs.Supp.;40.50;rel.Supp.;8.10%
Regel :aus: ;;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;14.36%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;26.13%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;44.51%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;36.25. ;Visualisierungen;abs.Supp.;36.25. ;Zusammenfassungen und Wiederholungen;abs.Supp.;36.25;rel.Supp.;7.25%
Regel :aus: ;;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;12.85%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;25.35%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;39.84%
Large itemset;;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;30.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;30.00. ;sympathisches Auftreten des Dozenten;abs.Supp.;30.00;rel.Supp.;6.00%
Regel :aus: ;;Offenheit des Dozenten für Studierende;sympathisches Auftreten des Dozenten;folgt: ;;Arbeitsmaterialien (Skript. Lehrbuch);mit einer Confidence von;29.41%
Regel :aus: ;;Arbeitsmaterialien (Skript. Lehrbuch);sympathisches Auftreten des Dozenten;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;28.30%
Regel :aus: ;;Arbeitsmaterialien (Skript. Lehrbuch);Offenheit des Dozenten für Studierende;folgt: ;;sympathisches Auftreten des Dozenten;mit einer Confidence von;42.86%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;30.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;30.00. ;Partizipation / Mitsprache der Studierenden;abs.Supp.;30.00;rel.Supp.;6.00%
Regel :aus: ;;Offenheit des Dozenten für Studierende;Partizipation / Mitsprache der Studierenden;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;19.35%
Regel :aus: ;;Kommunikation mit Dozenten;Partizipation / Mitsprache der Studierenden;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;28.30%
Regel :aus: ;;Kommunikation mit Dozenten;Offenheit des Dozenten für Studierende;folgt: ;;Partizipation / Mitsprache der Studierenden;mit einer Confidence von;66.67%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;33.75. ;verständliche Erklärungen;abs.Supp.;33.75. ;Visualisierungen;abs.Supp.;33.75;rel.Supp.;6.75%
Regel :aus: ;;verständliche Erklärungen;Visualisierungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;21.77%
Regel :aus: ;;Kommunikation mit Dozenten;Visualisierungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;21.77%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;folgt: ;;Visualisierungen;mit einer Confidence von;23.60%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;38.50. ;verständliche Erklärungen;abs.Supp.;38.50. ;Zusammenfassungen und Wiederholungen;abs.Supp.;38.50;rel.Supp.;7.70%
Regel :aus: ;;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;24.84%
Regel :aus: ;;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;24.84%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;42.31%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;38.50. ;verständliche Erklärungen;abs.Supp.;38.50. ;logischer Aufbau der Lehrveranstaltung;abs.Supp.;1.25;rel.Supp.;7.70%
Regel :aus: ;;verständliche Erklärungen;logischer Aufbau der Lehrveranstaltung;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;24.84%
Regel :aus: ;;Kommunikation mit Dozenten;logischer Aufbau der Lehrveranstaltung;folgt: ;;verständliche Erklärungen;mit einer Confidence von;24.84%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;folgt: ;;logischer Aufbau der Lehrveranstaltung;mit einer Confidence von;4.03%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;36.50. ;Visualisierungen;abs.Supp.;36.50. ;Zusammenfassungen und Wiederholungen;abs.Supp.;36.50;rel.Supp.;7.30%
Regel :aus: ;;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;23.55%
Regel :aus: ;;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;25.52%
Regel :aus: ;;Kommunikation mit Dozenten;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;40.11%
Large itemset;;verständliche Erklärungen;abs.Supp.;41.00. ;Visualisierungen;abs.Supp.;41.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;41.00;rel.Supp.;8.20%
Regel :aus: ;;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;26.45%
Regel :aus: ;;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;28.67%
Regel :aus: ;;verständliche Erklärungen;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;45.05%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;32.75. ;Kommunikation mit Dozenten;abs.Supp.;32.75. ;verständliche Erklärungen;abs.Supp.;32.75. ;Zusammenfassungen und Wiederholungen;abs.Supp.;32.75;rel.Supp.;6.55%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.61%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;21.13%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;21.13%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;verständliche Erklärungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;35.99%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;31.75. ;Kommunikation mit Dozenten;abs.Supp.;31.75. ;Visualisierungen;abs.Supp.;31.75. ;Zusammenfassungen und Wiederholungen;abs.Supp.;31.75;rel.Supp.;6.35%
Regel :aus: ;;Kommunikation mit Dozenten;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;11.26%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;20.48%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;22.20%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;34.89%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;30.00. ;Kommunikation mit Dozenten;abs.Supp.;30.00. ;Offenheit des Dozenten für Studierende;abs.Supp.;30.00. ;Partizipation / Mitsprache der Studierenden;abs.Supp.;30.00;rel.Supp.;6.00%
Regel :aus: ;;Kommunikation mit Dozenten;Offenheit des Dozenten für Studierende;Partizipation / Mitsprache der Studierenden;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;10.64%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Offenheit des Dozenten für Studierende;Partizipation / Mitsprache der Studierenden;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;19.35%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;Partizipation / Mitsprache der Studierenden;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;28.30%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;Offenheit des Dozenten für Studierende;folgt: ;;Partizipation / Mitsprache der Studierenden;mit einer Confidence von;66.67%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;30.75. ;verständliche Erklärungen;abs.Supp.;30.75. ;Visualisierungen;abs.Supp.;30.75. ;Zusammenfassungen und Wiederholungen;abs.Supp.;30.75;rel.Supp.;6.15%
Regel :aus: ;;verständliche Erklärungen;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;19.84%
Regel :aus: ;;Kommunikation mit Dozenten;Visualisierungen;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;19.84%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;Zusammenfassungen und Wiederholungen;folgt: ;;Visualisierungen;mit einer Confidence von;21.50%
Regel :aus: ;;Kommunikation mit Dozenten;verständliche Erklärungen;Visualisierungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;33.79%
